Platform: Windows | torch main-process threads: 5 | cpu_count: 6
Environment check completed in 0.01s
run_dir: trained\20260715_132120\smart_cuda_brake2
vec_env: DummyVecEnv
net_arch: [256, 256] | train_freq: 1 | gradient_steps: -1
arch: smart | features_dim: 256 | n_blocks: 2 | activation: relu | head net_arch: [256, 256]
    ep | steps |    reward |    r_pos |   r_fuel |   r_term |    noise |  dv/ref |  cur_d | docked | cur_prog |    ms/ep
161890 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1049 |    1.53 |  800.0 |  20.0% |     6/19 |     81.3
161900 |     2 |    571.98 |     9.94 |   164.13 |   397.92 |   0.1049 |    3.05 |  800.0 |  20.0% |      1/5 |    169.6
161910 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1049 |    1.52 |  800.0 |  70.0% |     8/16 |     73.5
161920 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1049 |    1.52 |  800.0 |  50.0% |      4/8 |     78.4
161930 |     2 |    687.04 |     9.96 |   164.07 |   513.01 |   0.1049 |    3.05 |  800.0 |  40.0% |     8/17 |    164.0
[curriculum] dock rate < 50% for 3 windows -> regressing to 790.0 m
161940 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1049 |    1.52 |  790.0 |  30.0% |      2/5 |     81.7
161950 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1049 |    1.52 |  790.0 |  20.0% |     3/15 |     74.6
161960 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1049 |    1.52 |  790.0 |  10.0% |      1/6 |     75.4
161970 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1049 |    1.51 |  790.0 |  40.0% |     5/18 |     69.5
161980 |     2 |    644.90 |     9.94 |   164.38 |   470.58 |   0.1049 |    3.04 |  790.0 |  50.0% |      2/4 |    140.1
161990 |     2 |    547.93 |     9.96 |   164.09 |   373.88 |   0.1048 |    3.05 |  790.0 |  50.0% |     7/16 |    156.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 780.0 m
162000 |     2 |    585.91 |    10.08 |   163.58 |   412.25 |   0.1048 |    3.06 |  780.0 |  50.0% |      1/4 |    493.0
162010 |     2 |    654.82 |     9.94 |   164.60 |   480.28 |   0.1048 |    3.04 |  780.0 |  10.0% |     3/15 |    151.2
162020 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1048 |    1.52 |  780.0 |  40.0% |      0/0 |     75.4
162030 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1048 |    1.52 |  780.0 |  40.0% |      1/8 |     90.2
162040 |     2 |    619.63 |     9.94 |   163.95 |   445.74 |   0.1048 |    3.05 |  780.0 |  30.0% |      0/0 |    497.4
162050 |     2 |    552.86 |     9.94 |   163.76 |   379.16 |   0.1048 |    3.05 |  780.0 |  50.0% |      4/8 |    148.8
[curriculum] dock rate >= 50% -> advancing to 790.0 m
162060 |     1 |     -9.89 |    -9.89 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  50.0% |      0/0 |     71.4
162070 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  30.0% |      3/9 |    702.2
162080 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  50.0% |     7/17 |     86.1
162090 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1048 |    1.53 |  790.0 |  30.0% |      2/5 |     84.0
162100 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  30.0% |     6/19 |     70.3
162110 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  50.0% |      4/6 |     71.4
162120 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  70.0% |     9/16 |     73.3
[curriculum] dock rate >= 50% -> advancing to 800.0 m
162130 |     2 |    566.02 |     9.83 |   165.06 |   391.14 |   0.1048 |    3.03 |  800.0 |  50.0% |      1/3 |    155.0
162140 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1048 |    1.52 |  800.0 |  30.0% |     5/12 |     71.4
162150 |     2 |    650.18 |     9.94 |   163.57 |   476.68 |   0.1048 |    3.06 |  800.0 |  40.0% |      3/5 |    527.2
162160 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1048 |    1.53 |  800.0 |  50.0% |     9/16 |     70.6
[curriculum] dock rate >= 50% -> advancing to 810.0 m
162170 |     2 |    605.67 |     9.82 |   164.05 |   431.80 |   0.1048 |    3.05 |  810.0 |  30.0% |      0/4 |    148.8
162180 |     2 |    657.18 |     9.94 |   163.51 |   483.73 |   0.1048 |    3.06 |  810.0 |  30.0% |     3/14 |    150.5
162190 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1048 |    1.52 |  810.0 |  20.0% |      0/0 |   8461.5
162200 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1048 |    1.52 |  810.0 |  20.0% |      2/9 |    431.3
162210 |     2 |    677.58 |     9.94 |   163.70 |   503.93 |   0.1048 |    3.05 |  810.0 |  40.0% |     4/18 |    149.5
162220 |     2 |    602.52 |     9.94 |   165.56 |   427.02 |   0.1048 |    3.02 |  810.0 |  50.0% |      4/8 |    150.3
162230 |     2 |    648.32 |     9.95 |   163.53 |   474.85 |   0.1048 |    3.06 |  810.0 |  40.0% |     8/16 |    159.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 800.0 m
162240 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1048 |    1.53 |  800.0 |  20.0% |      0/4 |     79.3
162250 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1048 |    1.52 |  800.0 |  40.0% |     4/13 |     78.7
162260 |     2 |    568.25 |     9.95 |   163.88 |   394.43 |   0.1048 |    3.05 |  800.0 |  60.0% |      2/3 |    150.1
162270 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1048 |    1.52 |  800.0 |  20.0% |     6/13 |     79.2
162280 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1048 |    1.53 |  800.0 |  40.0% |      0/0 |     74.0
162290 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1048 |    1.53 |  800.0 |  30.0% |     5/13 |     77.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 790.0 m
162300 |     1 |    -10.16 |   -10.16 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  30.0% |      0/0 |     79.1
162310 |     2 |    694.07 |     9.94 |   164.40 |   519.73 |   0.1048 |    3.04 |  790.0 |  40.0% |      2/9 |    505.5
162320 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1048 |    1.52 |  790.0 |  20.0% |     6/19 |    503.8
162330 |     2 |    621.62 |     9.94 |   163.71 |   447.97 |   0.1048 |    3.05 |  790.0 |  50.0% |      4/8 |    152.1
162340 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1048 |    1.51 |  790.0 |  20.0% |     7/14 |     78.1
162350 |     2 |    615.17 |     9.94 |   163.73 |   441.51 |   0.1048 |    3.05 |  790.0 |  30.0% |      0/3 |    154.7
162360 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1047 |    1.52 |  790.0 |  30.0% |     5/17 |     76.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 780.0 m
162370 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1047 |    1.52 |  780.0 |  20.0% |      1/6 |     74.6
162380 |     2 |    666.45 |     9.94 |   163.57 |   492.94 |   0.1047 |    3.06 |  780.0 |  30.0% |     3/15 |    155.5
162390 |     2 |    624.58 |     9.94 |   163.87 |   450.77 |   0.1047 |    3.05 |  780.0 |  50.0% |      2/3 |    154.1
162400 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1047 |    1.53 |  780.0 |  60.0% |     7/11 |     79.3
162410 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1047 |    1.52 |  780.0 |  30.0% |    11/19 |     74.4
162420 |     2 |    633.08 |     9.94 |   164.11 |   459.03 |   0.1047 |    3.05 |  780.0 |  60.0% |      4/6 |    164.3
162430 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1047 |    1.53 |  780.0 |  30.0% |     8/16 |     77.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 770.0 m
162440 |     2 |    626.68 |     9.94 |   163.50 |   453.25 |   0.1047 |    3.06 |  770.0 |  70.0% |      5/6 |    149.6
162450 |     2 |    623.87 |     9.95 |   163.92 |   450.00 |   0.1047 |    3.05 |  770.0 |  60.0% |    12/18 |    160.5
[curriculum] dock rate >= 50% -> advancing to 780.0 m
162460 |     1 |     -9.89 |    -9.89 |     0.00 |     0.00 |   0.1047 |    1.52 |  780.0 |  20.0% |      0/0 |     81.3
162470 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1047 |    1.51 |  780.0 |  30.0% |     3/14 |     76.8
162480 |     2 |    656.13 |     9.94 |   163.89 |   482.30 |   0.1047 |    3.05 |  780.0 |  80.0% |      4/5 |    147.2
162490 |     2 |    594.25 |     9.94 |   163.49 |   420.82 |   0.1047 |    3.06 |  780.0 |  30.0% |     6/13 |    158.9
[curriculum] dock rate >= 50% -> advancing to 790.0 m
162500 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1047 |    1.52 |  790.0 |  60.0% |      3/5 |     73.9
162510 |     2 |    629.22 |     9.94 |   163.74 |   455.54 |   0.1047 |    3.05 |  790.0 |  50.0% |     7/13 |    165.5
162520 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1047 |    1.52 |  790.0 |  30.0% |      0/0 |     76.9
162530 |     2 |    649.84 |     9.94 |   164.43 |   475.47 |   0.1047 |    3.04 |  790.0 |  70.0% |     6/11 |    160.7
[curriculum] dock rate >= 50% -> advancing to 800.0 m
162540 |     1 |     -9.90 |    -9.90 |     0.00 |     0.00 |   0.1047 |    1.51 |  800.0 |  60.0% |      0/0 |     71.1
162550 |     2 |    694.39 |     9.94 |   164.06 |   520.39 |   0.1047 |    3.05 |  800.0 |  60.0% |      5/8 |    159.7
[curriculum] dock rate >= 50% -> advancing to 810.0 m
162560 |     2 |    620.99 |     9.94 |   163.60 |   447.45 |   0.1047 |    3.06 |  810.0 |  50.0% |      0/0 |    505.3
162570 |     2 |    583.26 |     9.95 |   165.92 |   407.39 |   0.1047 |    3.01 |  810.0 |  40.0% |      4/8 |    148.5
162580 |     2 |    622.66 |     9.95 |   164.71 |   448.00 |   0.1047 |    3.04 |  810.0 |  40.0% |      0/0 |    155.8
162590 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1047 |    1.51 |  810.0 |  30.0% |      3/9 |     76.4
[curriculum] dock rate >= 50% -> advancing to 820.0 m
162600 |     2 |    655.77 |     9.94 |   164.47 |   481.36 |   0.1047 |    3.04 |  820.0 |  70.0% |      0/0 |    155.5
162610 |     2 |    672.13 |     9.94 |   164.61 |   497.58 |   0.1047 |    3.04 |  820.0 |  50.0% |      3/8 |    154.8
162620 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1047 |    1.52 |  820.0 |  30.0% |     8/17 |     74.1
162630 |     2 |    681.31 |     9.95 |   163.78 |   507.57 |   0.1047 |    3.05 |  820.0 |  40.0% |      3/9 |    159.4
162640 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1047 |    1.52 |  820.0 |  40.0% |     7/18 |    447.8
162650 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1047 |    1.50 |  820.0 |  40.0% |      3/5 |     86.5
162660 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1047 |    1.53 |  820.0 |  50.0% |     9/17 |     75.1
[curriculum] dock rate >= 50% -> advancing to 830.0 m
162670 |     2 |    660.78 |     9.84 |   164.03 |   486.91 |   0.1047 |    3.05 |  830.0 |  30.0% |      1/5 |    151.8
162680 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1047 |    1.52 |  830.0 |  40.0% |     5/13 |     77.2
162690 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1047 |    1.53 |  830.0 |  20.0% |      0/0 |     81.5
162700 |     2 |    606.09 |     9.95 |   164.00 |   432.15 |   0.1047 |    3.05 |  830.0 |  20.0% |     1/10 |    163.7
162710 |     2 |    632.38 |     9.95 |   163.69 |   458.75 |   0.1046 |    3.05 |  830.0 |  40.0% |      0/0 |    606.5
162720 |     2 |    648.25 |     9.95 |   163.58 |   474.71 |   0.1046 |    3.06 |  830.0 |  40.0% |      3/9 |    169.2
162730 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.52 |  830.0 |  50.0% |     7/17 |     77.0
[curriculum] dock rate < 50% for 3 windows -> regressing to 820.0 m
162740 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1046 |    1.52 |  820.0 |  30.0% |      3/9 |     86.9
162750 |     2 |    605.53 |     9.95 |   163.91 |   431.67 |   0.1046 |    3.05 |  820.0 |  60.0% |     6/16 |    172.9
162760 |     2 |    605.86 |     9.94 |   164.65 |   431.27 |   0.1046 |    3.04 |  820.0 |  40.0% |      1/3 |    168.0
162770 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1046 |    1.52 |  820.0 |  40.0% |     7/16 |     81.6
162780 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1046 |    1.52 |  820.0 |  20.0% |      1/5 |     82.3
162790 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.53 |  820.0 |  20.0% |     3/16 |    116.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 810.0 m
162800 |     2 |    651.53 |    10.08 |   163.76 |   477.69 |   0.1046 |    3.05 |  810.0 |  60.0% |      2/4 |    204.9
162810 |     2 |    614.88 |     9.94 |   164.25 |   440.69 |   0.1046 |    3.04 |  810.0 |  30.0% |     5/12 |    162.4
162820 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.52 |  810.0 |  30.0% |      0/0 |     82.2
162830 |     2 |    651.13 |     9.95 |   165.55 |   475.64 |   0.1046 |    3.02 |  810.0 |  70.0% |     7/12 |    521.8
[throughput]     228456 timesteps |     46.3 steps/s |  21.59 ms/step
162840 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.52 |  810.0 |  20.0% |      0/0 |     74.9
162850 |     2 |    593.90 |     9.95 |   164.26 |   419.69 |   0.1046 |    3.04 |  810.0 |  40.0% |     3/10 |    146.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 800.0 m
162860 |     1 |    -10.16 |   -10.16 |     0.00 |     0.00 |   0.1046 |    1.52 |  800.0 |  40.0% |      0/0 |     75.1
162870 |     2 |    682.78 |     9.94 |   163.93 |   508.91 |   0.1046 |    3.05 |  800.0 |  60.0% |      3/8 |    151.7
162880 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1046 |    1.52 |  800.0 |  40.0% |     9/19 |    430.6
[curriculum] dock rate >= 50% -> advancing to 810.0 m
162890 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1046 |    1.52 |  810.0 |  30.0% |      0/5 |     81.1
162900 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1046 |    1.52 |  810.0 |  30.0% |     3/15 |     77.2
162910 |     2 |    674.35 |     9.95 |   163.83 |   500.57 |   0.1046 |    3.05 |  810.0 |  50.0% |      0/0 |    152.1
162920 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1046 |    1.53 |  810.0 |  40.0% |      4/8 |     80.5
162930 |     2 |    607.94 |     9.95 |   163.96 |   434.03 |   0.1046 |    3.05 |  810.0 |  20.0% |      0/0 |    151.4
162940 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1046 |    1.52 |  810.0 |  20.0% |     3/10 |     81.8
162950 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1046 |    1.53 |  810.0 |  40.0% |     6/18 |     81.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 800.0 m
162960 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.51 |  800.0 |  40.0% |      2/5 |     80.5
162970 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.52 |  800.0 |  30.0% |     5/14 |     83.5
162980 |     2 |    711.80 |     9.94 |   164.99 |   536.87 |   0.1046 |    3.03 |  800.0 |  50.0% |      3/5 |    155.5
162990 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1046 |    1.52 |  800.0 |  40.0% |     8/13 |     77.4
163000 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1046 |    1.52 |  800.0 |  20.0% |      0/0 |     72.4
163010 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1046 |    1.52 |  800.0 |  60.0% |     6/11 |     91.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 790.0 m
163020 |     1 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1046 |    1.51 |  790.0 |  30.0% |      0/0 |     87.0
163030 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1046 |    1.52 |  790.0 |  30.0% |      1/9 |     88.5
163040 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1046 |    1.52 |  790.0 |  40.0% |      0/0 |     80.8
163050 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1046 |    1.51 |  790.0 |  30.0% |      3/9 |     98.2
163060 |     2 |    650.42 |     9.95 |   164.20 |   476.27 |   0.1046 |    3.04 |  790.0 |  60.0% |      0/0 |    155.0
163070 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1046 |    1.52 |  790.0 |  50.0% |      6/9 |    487.1
163080 |     2 |    626.13 |     9.94 |   163.83 |   452.36 |   0.1045 |    3.05 |  790.0 |  20.0% |     7/18 |    151.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 780.0 m
163090 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.53 |  780.0 |  70.0% |      5/7 |    449.9
163100 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1045 |    1.53 |  780.0 |  30.0% |     8/16 |     78.9
[curriculum] dock rate >= 50% -> advancing to 790.0 m
163110 |     2 |    662.62 |     9.82 |   165.31 |   487.49 |   0.1045 |    3.02 |  790.0 |  40.0% |      2/5 |    162.5
163120 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.52 |  790.0 |  30.0% |     6/18 |     85.5
163130 |     2 |    576.56 |     9.94 |   163.69 |   402.93 |   0.1045 |    3.05 |  790.0 |  60.0% |      0/1 |    155.5
163140 |     2 |    632.70 |     9.96 |   163.94 |   458.80 |   0.1045 |    3.05 |  790.0 |  20.0% |     5/12 |    165.7
163150 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.52 |  790.0 |  40.0% |      1/4 |   9743.6
163160 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1045 |    1.51 |  790.0 |  50.0% |     5/13 |    459.8
[curriculum] dock rate < 50% for 3 windows -> regressing to 780.0 m
163170 |     1 |    -10.15 |   -10.15 |     0.00 |     0.00 |   0.1045 |    1.52 |  780.0 |  50.0% |      0/0 |     76.3
163180 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1045 |    1.51 |  780.0 |  60.0% |     8/12 |     95.8
[curriculum] dock rate >= 50% -> advancing to 790.0 m
163190 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.52 |  790.0 |  30.0% |      1/3 |     72.8
163200 |     2 |    644.58 |     9.94 |   163.55 |   471.09 |   0.1045 |    3.06 |  790.0 |  90.0% |      5/9 |    160.7
163210 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1045 |    1.52 |  790.0 |  20.0% |    11/19 |     72.3
[curriculum] dock rate >= 50% -> advancing to 800.0 m
163220 |     2 |    598.73 |     9.94 |   163.42 |   425.37 |   0.1045 |    3.06 |  800.0 |  40.0% |      3/7 |    164.4
163230 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1045 |    1.53 |  800.0 |  30.0% |     6/18 |    442.8
163240 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.53 |  800.0 |  60.0% |      5/6 |     79.3
163250 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1045 |    1.52 |  800.0 |  40.0% |     9/17 |    612.5
[curriculum] dock rate >= 50% -> advancing to 810.0 m
163260 |     2 |    673.32 |     9.95 |   163.74 |   499.63 |   0.1045 |    3.05 |  810.0 |  40.0% |      3/7 |    146.8
163270 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.53 |  810.0 |  50.0% |     9/17 |    103.0
163280 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1045 |    1.51 |  810.0 |  40.0% |      4/7 |     86.9
163290 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1045 |    1.51 |  810.0 |  40.0% |     8/13 |     87.3
163300 |     2 |    631.92 |     9.94 |   163.72 |   458.26 |   0.1045 |    3.05 |  810.0 |  30.0% |      0/0 |    162.0
163310 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1045 |    1.52 |  810.0 |  20.0% |     4/14 |    758.4
[curriculum] dock rate < 50% for 3 windows -> regressing to 800.0 m
163320 |     2 |    641.07 |    10.07 |   163.93 |   467.07 |   0.1045 |    3.05 |  800.0 |  30.0% |      0/5 |    190.1
163330 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1045 |    1.52 |  800.0 |  20.0% |     2/13 |     79.8
163340 |     2 |    643.79 |     9.95 |   163.66 |   470.18 |   0.1045 |    3.06 |  800.0 |  50.0% |      0/0 |    167.5
163350 |     2 |    693.69 |     9.94 |   163.79 |   519.97 |   0.1045 |    3.05 |  800.0 |  50.0% |     6/12 |    591.3
163360 |     2 |    559.26 |     9.95 |   164.66 |   384.66 |   0.1045 |    3.04 |  800.0 |  50.0% |      0/0 |    184.5
163370 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1045 |    1.52 |  800.0 |  30.0% |      5/9 |    102.4
[curriculum] dock rate < 50% for 3 windows -> regressing to 790.0 m
163380 |     1 |    -10.13 |   -10.13 |     0.00 |     0.00 |   0.1045 |    1.52 |  790.0 |  40.0% |      0/0 |     98.9
163390 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1045 |    1.53 |  790.0 |  10.0% |     1/10 |    100.7
163400 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1045 |    1.53 |  790.0 |  40.0% |     3/18 |    110.5
163410 |     2 |    658.31 |     9.94 |   164.28 |   484.09 |   0.1045 |    3.04 |  790.0 |  40.0% |      0/3 |    192.3
163420 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1045 |    1.52 |  790.0 |  20.0% |     4/13 |    103.0
163430 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1045 |    1.53 |  790.0 |  30.0% |      1/4 |     87.5
163440 |     2 |    615.92 |     9.95 |   163.93 |   442.04 |   0.1044 |    3.05 |  790.0 |  50.0% |     4/12 |    189.1
